epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,3395.69,0.9356,0.81285,1.25062,0.75991,0.74185,0.7891,0.41941,1.24179,1.09021,1.73023,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,3437.42,0.93299,0.80336,1.24864,0.74988,0.74247,0.78696,0.4183,1.2319,1.0926,1.71447,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,3481.08,0.93411,0.80245,1.24686,0.7596,0.73105,0.78129,0.41255,1.24167,1.08074,1.72733,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,3523.25,0.92494,0.79333,1.24156,0.75378,0.73517,0.78491,0.41791,1.23193,1.09072,1.72134,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,3565.92,0.9298,0.80457,1.24791,0.7577,0.73243,0.78069,0.41707,1.23245,1.09082,1.7156,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,3608.18,0.92834,0.80018,1.24227,0.74765,0.74643,0.78009,0.41574,1.23529,1.08217,1.71869,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,3650.08,0.92578,0.79846,1.24682,0.75125,0.74088,0.77702,0.4107,1.24129,1.0911,1.73603,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,3693.26,0.92344,0.79442,1.23974,0.74537,0.74226,0.77619,0.41384,1.24233,1.10004,1.74828,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,3735.26,0.91828,0.78496,1.2341,0.74963,0.74638,0.78375,0.41466,1.24202,1.07073,1.74284,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,3778.46,0.91908,0.78637,1.23607,0.74517,0.73823,0.77843,0.40996,1.24665,1.08328,1.75495,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,3820.76,0.91514,0.78396,1.23478,0.74823,0.73882,0.77979,0.41205,1.25327,1.10157,1.76572,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,3863.43,0.9205,0.78621,1.23714,0.75659,0.73359,0.77967,0.4138,1.24152,1.09019,1.755,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,3905.72,0.91193,0.77885,1.22882,0.74593,0.74088,0.78134,0.41096,1.25135,1.08814,1.76298,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,3948.68,0.91091,0.78243,1.22921,0.74046,0.74651,0.78083,0.41294,1.24294,1.08158,1.7489,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,3990.72,0.90874,0.77716,1.22393,0.75456,0.74102,0.78514,0.41682,1.24407,1.08738,1.73993,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,4033.86,0.90874,0.77766,1.22616,0.75764,0.73615,0.78052,0.41274,1.25056,1.08655,1.75822,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,4076.14,0.90596,0.76991,1.22269,0.75016,0.73517,0.7794,0.41245,1.24511,1.08416,1.75546,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,4118.87,0.90508,0.76832,1.22658,0.7441,0.74653,0.77903,0.41363,1.24207,1.08909,1.75645,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,4161.17,0.89525,0.75762,1.20986,0.74876,0.74578,0.78125,0.41638,1.2418,1.08477,1.75097,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,4203.12,0.90128,0.76464,1.2205,0.74831,0.74643,0.77895,0.41523,1.24172,1.07404,1.75832,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,4246.48,0.89786,0.76245,1.21657,0.74659,0.74473,0.7791,0.41349,1.24483,1.06915,1.76849,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,4288.29,0.90301,0.76844,1.22294,0.75297,0.73755,0.77757,0.41453,1.25178,1.08583,1.7681,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,4331.46,0.89398,0.76244,1.21596,0.74967,0.74088,0.7762,0.41231,1.25881,1.08375,1.77932,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,4374.18,0.89548,0.75512,1.21159,0.75113,0.7412,0.77734,0.41252,1.25787,1.08502,1.78398,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,4416.46,0.89105,0.75624,1.21189,0.74788,0.74294,0.77956,0.41245,1.26152,1.08918,1.78419,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,4458.34,0.88748,0.75134,1.20745,0.74096,0.74754,0.7789,0.41373,1.25777,1.08472,1.77923,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,4501.92,0.88765,0.75425,1.20925,0.75255,0.73597,0.77639,0.41169,1.25514,1.08355,1.77565,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,4543.77,0.88648,0.75019,1.20517,0.74348,0.74421,0.77463,0.40926,1.25586,1.08567,1.77468,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,4586.95,0.88362,0.75032,1.20562,0.74664,0.74305,0.77621,0.40983,1.2592,1.08941,1.78198,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,4629.25,0.88669,0.74681,1.20496,0.74888,0.74215,0.77518,0.41014,1.25745,1.08743,1.78721,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,4672.02,0.87803,0.74144,1.19751,0.75239,0.73967,0.77693,0.40865,1.26014,1.08503,1.78881,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,4714.22,0.87594,0.74249,1.2006,0.74939,0.74164,0.77561,0.40872,1.25639,1.07819,1.79018,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,4756.41,0.87685,0.73788,1.1963,0.74743,0.74691,0.77697,0.41,1.25266,1.07892,1.78325,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,4799.82,0.87541,0.73745,1.19666,0.75278,0.74121,0.77667,0.4108,1.2498,1.08269,1.77949,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,4841.79,0.87245,0.72904,1.19373,0.76174,0.7282,0.77707,0.40989,1.2502,1.08502,1.77528,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,4885.07,0.86848,0.7324,1.18586,0.74192,0.74881,0.77493,0.40798,1.25567,1.08802,1.77751,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,4927.76,0.87386,0.73662,1.19655,0.73925,0.74765,0.77581,0.4073,1.26288,1.08276,1.78757,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,4970.17,0.86753,0.73091,1.19019,0.73806,0.75182,0.77721,0.40731,1.26494,1.08487,1.7982,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,5012.03,0.87096,0.73359,1.19353,0.7432,0.74304,0.77493,0.40644,1.26405,1.08954,1.80454,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,5055.08,0.86644,0.72983,1.19631,0.75459,0.7339,0.77612,0.40728,1.26497,1.08915,1.81307,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,5097,0.86162,0.72477,1.18544,0.74927,0.73977,0.77354,0.40676,1.26249,1.08728,1.81501,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,5140.37,0.85807,0.71833,1.18193,0.75402,0.73595,0.77386,0.40496,1.26359,1.08365,1.81462,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,5182.12,0.86188,0.72516,1.18555,0.74363,0.74656,0.77233,0.4042,1.26606,1.08338,1.81789,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
