epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,7606.03,0.86967,0.71046,0.00719,0.74674,0.73877,0.75957,0.40298,1.27097,1.36543,0.01952,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,7661.85,0.8717,0.70445,0.00721,0.75261,0.73617,0.76006,0.40301,1.27347,1.36992,0.01961,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,7719.19,0.86622,0.69723,0.0071,0.74923,0.74056,0.75903,0.40164,1.27819,1.36548,0.01971,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,7775.41,0.87414,0.70263,0.0072,0.75389,0.73168,0.75742,0.40107,1.27376,1.3792,0.01958,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,7832.07,0.86429,0.70189,0.00714,0.74588,0.74437,0.75674,0.40056,1.27169,1.3814,0.01953,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,7888.58,0.85874,0.68911,0.00705,0.74315,0.74468,0.75543,0.39935,1.27616,1.37524,0.01961,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,7945.15,0.86064,0.69371,0.00706,0.75615,0.732,0.75667,0.39904,1.2797,1.36947,0.0197,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,8001.8,0.8578,0.69311,0.00701,0.76178,0.72921,0.75682,0.39927,1.28153,1.3682,0.01979,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,8058.23,0.85228,0.68357,0.00707,0.76397,0.72851,0.75703,0.39915,1.27803,1.37268,0.0197,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,8114.56,0.85452,0.68482,0.00708,0.75956,0.73248,0.7579,0.39926,1.28053,1.37143,0.01981,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,8171.11,0.85435,0.68904,0.00701,0.7454,0.74329,0.75666,0.39956,1.28412,1.37196,0.01985,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,8227.31,0.85069,0.68002,0.00706,0.74289,0.74707,0.75813,0.3996,1.28699,1.37774,0.01992,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,8283.56,0.85201,0.68751,0.00703,0.74094,0.74838,0.7578,0.39903,1.28958,1.37746,0.01995,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,8339.75,0.8506,0.6757,0.00697,0.74745,0.74358,0.75709,0.3993,1.29146,1.37548,0.01999,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,8397.26,0.84828,0.67751,0.00692,0.7549,0.73708,0.75664,0.39863,1.2925,1.37877,0.02001,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,8454.59,0.8442,0.67811,0.00697,0.75424,0.73803,0.75807,0.39804,1.2915,1.38451,0.01994,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,8516.09,0.8407,0.67325,0.00684,0.75877,0.73424,0.75822,0.39816,1.29022,1.38328,0.0199,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
