epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,2150.11,0.99921,0.90067,1.3105,0.75199,0.74865,0.79585,0.42764,1.21591,1.09591,1.68825,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,2193.02,0.99593,0.88524,1.30263,0.74708,0.74713,0.79027,0.41859,1.22353,1.12156,1.68264,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,2235.39,0.99154,0.8915,1.30379,0.75341,0.74035,0.78621,0.4161,1.22998,1.12941,1.71245,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,2277.77,0.99538,0.8875,1.30753,0.76313,0.73787,0.79351,0.42624,1.21366,1.1145,1.68557,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,2320.99,0.98573,0.87709,1.29555,0.77,0.75071,0.80881,0.44037,1.21629,1.08924,1.7102,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,2363.04,0.98787,0.87718,1.29635,0.74276,0.75706,0.79695,0.4271,1.22287,1.12051,1.69386,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,2406.57,0.98864,0.87533,1.30084,0.75495,0.74485,0.79954,0.43547,1.21747,1.10833,1.68569,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,2448.35,0.98356,0.87579,1.30079,0.75052,0.75357,0.79841,0.43042,1.23148,1.10997,1.71345,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,2490.85,0.98326,0.87038,1.29663,0.75654,0.75452,0.80118,0.43302,1.2079,1.08667,1.67733,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,2533.64,0.98039,0.86676,1.29609,0.74418,0.7458,0.78691,0.41853,1.22621,1.11268,1.69935,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,2576.23,0.97452,0.86341,1.28709,0.75328,0.74804,0.795,0.42568,1.21119,1.10745,1.67589,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,2618.77,0.97379,0.86363,1.28916,0.74981,0.74643,0.79005,0.42103,1.22019,1.09606,1.69832,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,2661.49,0.97273,0.8557,1.28827,0.74832,0.74944,0.7919,0.42666,1.2189,1.09279,1.7053,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,2704.01,0.97242,0.85319,1.28991,0.73721,0.75581,0.7834,0.42217,1.21158,1.09696,1.69941,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,2746.45,0.96593,0.84815,1.27909,0.74725,0.75975,0.78885,0.42113,1.2158,1.07962,1.70797,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,2789.55,0.96713,0.84669,1.28068,0.74989,0.75214,0.79386,0.42523,1.22765,1.08196,1.71503,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,2832.19,0.96327,0.84232,1.27907,0.74895,0.74374,0.78767,0.41693,1.22666,1.08329,1.70403,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,2874.59,0.95693,0.84082,1.26718,0.73324,0.74448,0.77863,0.4145,1.23308,1.09503,1.72377,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,2916.6,0.95624,0.83733,1.27191,0.75193,0.73486,0.78147,0.41386,1.23491,1.08037,1.72316,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,2959.68,0.95816,0.8385,1.26958,0.74535,0.74833,0.78582,0.41706,1.23274,1.09745,1.70975,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,3001.63,0.95149,0.82671,1.27018,0.74502,0.74367,0.7896,0.4228,1.22897,1.07732,1.70477,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,3044.85,0.95174,0.82745,1.26425,0.75841,0.75373,0.79074,0.42458,1.22549,1.0728,1.7101,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,3086.64,0.95365,0.82901,1.26355,0.75431,0.74833,0.78939,0.42316,1.23907,1.09014,1.73435,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,3129.85,0.94454,0.82497,1.25935,0.7456,0.74549,0.78799,0.42025,1.24207,1.06981,1.7194,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,3171.99,0.95051,0.83167,1.2633,0.748,0.75389,0.79041,0.42324,1.23928,1.0791,1.71913,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,3215.02,0.94522,0.81914,1.25635,0.75539,0.74929,0.78977,0.42142,1.24405,1.07907,1.73259,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,3257.12,0.9352,0.81546,1.25349,0.74528,0.74608,0.7859,0.4174,1.23756,1.06868,1.72231,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,3300.27,0.93825,0.8143,1.25773,0.74507,0.74881,0.78492,0.41381,1.2425,1.08242,1.7306,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,3341.92,0.93525,0.81056,1.25425,0.75073,0.74548,0.7841,0.41367,1.25525,1.08081,1.75006,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,3385.13,0.93436,0.81036,1.2459,0.74883,0.74227,0.78335,0.4171,1.24419,1.09024,1.73291,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,3427.4,0.93097,0.80428,1.24496,0.74423,0.75484,0.78439,0.41651,1.24954,1.08088,1.75655,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,3470.29,0.93456,0.80484,1.2494,0.74965,0.75325,0.78827,0.42079,1.23715,1.07753,1.7406,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,3512.51,0.92548,0.79659,1.23985,0.76404,0.73819,0.78588,0.41545,1.24964,1.07065,1.74523,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,3554.39,0.92669,0.80403,1.24374,0.74841,0.74738,0.78281,0.41792,1.24026,1.07314,1.72825,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,3597.58,0.93008,0.80268,1.24327,0.7455,0.74374,0.78004,0.4132,1.25589,1.0813,1.7616,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,3640.3,0.92508,0.79904,1.24386,0.74974,0.72946,0.77573,0.4071,1.24894,1.0873,1.74206,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,3682.81,0.91951,0.79253,1.23494,0.75139,0.73137,0.7797,0.41716,1.23498,1.08447,1.73454,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,3724.87,0.91924,0.78683,1.23224,0.74011,0.74818,0.78382,0.41497,1.23851,1.0853,1.73815,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,3767.91,0.91576,0.78434,1.23252,0.74839,0.74088,0.78272,0.41322,1.24434,1.09034,1.74269,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,3809.84,0.91134,0.78274,1.23026,0.74586,0.74611,0.78274,0.41514,1.24432,1.08827,1.75176,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,3853.01,0.91951,0.7875,1.23357,0.76051,0.7337,0.78413,0.4181,1.24142,1.08644,1.74001,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,3894.87,0.90948,0.77947,1.2235,0.74845,0.74691,0.78346,0.41348,1.25267,1.08661,1.74376,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,3938.26,0.90909,0.7842,1.22652,0.74479,0.74818,0.78302,0.41564,1.25005,1.08634,1.74031,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
