epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,1958.65,1.03391,0.94854,1.3539,0.76113,0.74167,0.79826,0.43135,1.18228,1.1344,1.67571,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,2003.3,1.0308,0.94484,1.3552,0.74498,0.74167,0.78819,0.42255,1.22461,1.16304,1.70161,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,2048.42,1.02841,0.94386,1.34835,0.76024,0.74183,0.79991,0.43484,1.2025,1.14617,1.69108,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,2093.14,1.02477,0.93989,1.34686,0.76162,0.7463,0.80488,0.43683,1.19883,1.11312,1.67763,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,2138.4,1.02649,0.93662,1.34824,0.75593,0.74999,0.79909,0.43657,1.1936,1.14133,1.67584,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,2183.19,1.01783,0.93348,1.33643,0.76336,0.75249,0.80279,0.43766,1.19171,1.12522,1.67831,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,2227.52,1.02044,0.92709,1.33304,0.74977,0.75135,0.79812,0.42866,1.19103,1.12435,1.67838,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,2273.09,1.01529,0.92803,1.33734,0.75613,0.74491,0.80156,0.43937,1.18775,1.14429,1.66739,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,2318.53,1.01313,0.91497,1.32922,0.7576,0.74263,0.80031,0.4384,1.20556,1.13719,1.70128,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,2362.65,1.00941,0.91845,1.33003,0.76652,0.74345,0.80347,0.43479,1.20039,1.11034,1.68678,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,2408.21,1.01289,0.91338,1.32882,0.77984,0.74421,0.81469,0.44532,1.20141,1.10613,1.6836,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,2453,0.99872,0.90011,1.31514,0.76767,0.75357,0.80665,0.44208,1.19065,1.10876,1.66854,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,2498.16,1.00501,0.90262,1.31518,0.75576,0.75595,0.80505,0.44316,1.18411,1.08112,1.66075,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,2542.85,1.0012,0.90092,1.31792,0.76226,0.75531,0.81042,0.44241,1.20399,1.08667,1.70309,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,2587.14,0.99719,0.90411,1.31785,0.77392,0.74479,0.81058,0.44288,1.20116,1.09162,1.68408,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,2632.86,0.99257,0.89396,1.31317,0.76321,0.74829,0.80397,0.44039,1.20166,1.10437,1.6809,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,2677.15,0.99337,0.89016,1.31216,0.75196,0.75452,0.80426,0.44008,1.21462,1.10259,1.67953,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,2722.69,0.99136,0.89011,1.30914,0.74217,0.75684,0.79532,0.42884,1.21843,1.11747,1.70302,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,2767.85,0.99272,0.88872,1.31198,0.76472,0.75515,0.81327,0.44504,1.20449,1.09397,1.6859,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,2812.69,0.98657,0.87833,1.30492,0.75888,0.75642,0.80693,0.43884,1.20048,1.08661,1.68434,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,2857.95,0.98323,0.87574,1.30395,0.74863,0.76023,0.8016,0.43849,1.19673,1.11029,1.67464,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,2902.54,0.97709,0.86987,1.29208,0.75474,0.75595,0.80334,0.43178,1.21756,1.09144,1.70044,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,2947.58,0.97781,0.86897,1.29417,0.76351,0.745,0.80244,0.43078,1.22219,1.09103,1.69686,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,2992.28,0.97188,0.86047,1.28896,0.75643,0.74516,0.80035,0.43543,1.20419,1.07797,1.67864,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,3036.6,0.97097,0.85972,1.28538,0.73491,0.7597,0.79322,0.42308,1.21479,1.10637,1.69087,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
