,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,75.0,467.328125,1.1197675,0.863996875,1.06609625,0.7278450000000001,0.766681875,0.79639,0.376031875,1.29916375,0.978345625,1.22965375,0.0012674,0.0012674,0.0012674
75,76.0,473.463625,1.13337375,0.87209625,1.072364375,0.713255625,0.773208125,0.7863193749999999,0.38716375000000003,1.256709375,0.969966875,1.20961375,0.0012575,0.0012575,0.0012575
76,77.0,479.64137500000004,1.11332125,0.86408875,1.0703525,0.7438624999999999,0.76303625,0.806793125,0.3964975,1.2584368750000001,0.9607937499999999,1.2252106249999999,0.0012476,0.0012476,0.0012476
77,78.0,485.927375,1.112299375,0.860295625,1.063300625,0.731730625,0.7698637500000001,0.8055187500000001,0.4212625,1.20585625,0.952236875,1.19332625,0.0012377,0.0012377,0.0012377
78,79.0,492.08975,1.11430375,0.8515524999999999,1.064029375,0.7395087499999999,0.779326875,0.81324375,0.403475625,1.23927625,0.9421718749999999,1.2062987500000002,0.0012278,0.0012278,0.0012278
79,80.0,498.2805625,1.119956875,0.8566874999999999,1.0614406250000001,0.7106325,0.774985625,0.787284375,0.370548125,1.2963475,0.990031875,1.2338025,0.0012179,0.0012179,0.0012179
80,81.0,504.38425,1.10974375,0.851805625,1.071619375,0.722945,0.75713625,0.78991,0.377390625,1.2891656249999999,0.986598125,1.2255031250000001,0.001208,0.001208,0.001208
81,82.0,510.60725,1.1192825,0.857088125,1.0625575,0.729678125,0.7784856250000001,0.799425625,0.367755,1.305031875,0.971411875,1.24615875,0.0011981,0.0011981,0.0011981
82,83.0,516.727875,1.111275,0.849135625,1.0667162499999998,0.73197125,0.7710368750000001,0.80331125,0.3993175,1.253080625,0.944255625,1.2136387499999999,0.0011882,0.0011882,0.0011882
83,84.0,522.8641250000001,1.1130625,0.855269375,1.063013125,0.7407231249999999,0.7634925,0.8046325,0.40375062500000003,1.253319375,0.95637875,1.21202375,0.0011783,0.0011783,0.0011783
84,85.0,528.93525,1.12759625,0.8590443750000001,1.072194375,0.7344025000000001,0.77834125,0.80965,0.40653062500000003,1.2377081250000002,0.9553024999999999,1.2048475,0.0011684,0.0011684,0.0011684
85,86.0,535.076625,1.1043725,0.8419631249999999,1.051025,0.744471875,0.771548125,0.812284375,0.41865312499999996,1.205956875,0.957946875,1.1954518749999998,0.0011585,0.0011585,0.0011585
86,87.0,541.374125,1.10666625,0.84764375,1.0517881249999999,0.748589375,0.767205625,0.814145,0.40845062499999996,1.2362600000000001,0.939778125,1.2054525,0.0011486,0.0011486,0.0011486
87,88.0,547.5841875,1.0926225,0.834641875,1.05862625,0.7405662500000001,0.7590399999999999,0.8014631249999999,0.391701875,1.2834275,0.96066625,1.237768125,0.0011387,0.0011387,0.0011387
88,89.0,553.75425,1.0989575,0.838069375,1.05480125,0.7178837499999999,0.765508125,0.7816299999999999,0.38046875,1.276811875,0.987449375,1.22768375,0.0011288,0.0011288,0.0011288
89,90.0,559.9921875,1.10491125,0.8364725,1.054824375,0.73748125,0.780095,0.809924375,0.401475625,1.2441737499999999,0.9461081250000001,1.2212874999999999,0.0011189,0.0011189,0.0011189
90,91.0,566.2976874999999,1.092830625,0.82705125,1.0530456250000002,0.729341875,0.76320125,0.7951675,0.402135,1.2515774999999998,0.9589068749999999,1.224060625,0.001109,0.001109,0.001109
91,92.0,572.4865625,1.0837275000000002,0.826993125,1.054953125,0.721539375,0.7712637499999999,0.798709375,0.41527875000000003,1.223681875,0.95607375,1.207444375,0.0010991,0.0010991,0.0010991
