,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
81,82.0,3514.2725,0.92408375,0.7941750000000001,1.241945625,0.7538525,0.74398,0.7855006250000001,0.41618750000000004,1.247436875,1.090353125,1.7475743750000001,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
82,83.0,3556.758125,0.926766875,0.8024425,1.247814375,0.7560218750000001,0.748169375,0.7871699999999999,0.417898125,1.2428818750000001,1.08438875,1.7382718750000001,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
83,84.0,3599.3575,0.92686875,0.80003375,1.24201375,0.750536875,0.743019375,0.784164375,0.41689374999999995,1.2466175000000002,1.083530625,1.7465256249999999,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
84,85.0,3642.1525,0.9236774999999999,0.79633875,1.24263375,0.749088125,0.7424275,0.780518125,0.41412875000000005,1.251408125,1.0885375000000002,1.755178125,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
85,86.0,3684.0706250000003,0.919336875,0.790974375,1.235445,0.7525262500000001,0.7477906249999999,0.7859381249999999,0.41885125,1.239308125,1.076933125,1.73577875,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
86,87.0,3727.255625,0.91785,0.7852543750000001,1.2317675000000001,0.7525675000000001,0.7506174999999999,0.788951875,0.419385625,1.236241875,1.0708656250000002,1.731888125,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
87,88.0,3769.155625,0.91767625,0.786868125,1.2333681250000001,0.75250125,0.7478918750000001,0.785403125,0.41715125,1.2403456250000002,1.07059125,1.73756625,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
88,89.0,3812.25875,0.91088375,0.78326375,1.2301674999999999,0.757534375,0.740309375,0.7860143749999999,0.41807937500000003,1.241923125,1.07218,1.748615,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
89,90.0,3854.3925,0.9181993749999999,0.787156875,1.2350168750000001,0.75412375,0.741266875,0.78720375,0.41829375,1.24133375,1.073423125,1.7463068750000001,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
90,91.0,3897.176875,0.909636875,0.7777725,1.22354875,0.7490275,0.744604375,0.78630625,0.41637875,1.2472975,1.072106875,1.749475,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
