epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,1895.33,1.04114,0.95573,1.35209,0.75768,0.74881,0.79869,0.43502,1.17242,1.132,1.64051,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,1940.59,1.03596,0.94855,1.34298,0.75347,0.74516,0.79102,0.42333,1.19193,1.11128,1.64439,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,1984.87,1.02977,0.94251,1.33952,0.76353,0.74655,0.80041,0.43335,1.2004,1.11663,1.66707,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,2030.37,1.02793,0.94373,1.33942,0.75508,0.73871,0.79495,0.43419,1.18905,1.11963,1.65519,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,2075.3,1.02764,0.93892,1.343,0.76005,0.76048,0.81034,0.45019,1.16172,1.09285,1.63312,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,2119.89,1.02678,0.93661,1.34011,0.76639,0.74659,0.80686,0.44506,1.18274,1.0941,1.65611,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,2164.78,1.02114,0.93221,1.32692,0.75532,0.75436,0.80858,0.44621,1.18458,1.10228,1.64722,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,2209.41,1.02011,0.92576,1.32788,0.75098,0.74127,0.79542,0.42604,1.19507,1.11458,1.67473,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,2254.22,1.01844,0.92569,1.32763,0.7713,0.74072,0.80729,0.44786,1.16164,1.08549,1.63152,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,2298.73,1.01632,0.91481,1.32183,0.75963,0.73565,0.78936,0.42915,1.20298,1.12918,1.68699,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,2342.85,1.01063,0.91841,1.31966,0.78598,0.74976,0.8096,0.45058,1.17827,1.1056,1.63478,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,2388.42,1.01284,0.91386,1.32339,0.76343,0.74767,0.79848,0.42425,1.20371,1.10766,1.69393,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,2432.45,1.00162,0.90446,1.31174,0.76025,0.7558,0.80676,0.448,1.17652,1.07329,1.65583,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,2478.12,1.00482,0.9015,1.30958,0.76323,0.74735,0.80278,0.44299,1.18889,1.09793,1.66426,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
