epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
102,5860.21,0.9387,0.78493,0.00787,0.74103,0.74828,0.76178,0.40269,1.27628,1.30659,0.01979,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,5917.23,0.9367,0.78122,0.00789,0.75585,0.73264,0.76204,0.40284,1.26651,1.32267,0.01964,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,5974.06,0.93329,0.76721,0.00781,0.74894,0.74247,0.76617,0.40572,1.26805,1.31283,0.01957,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,6029.75,0.92811,0.77319,0.00782,0.7547,0.7377,0.76389,0.40652,1.26791,1.31044,0.01965,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,6087.22,0.93334,0.77392,0.00782,0.75258,0.74294,0.76457,0.40708,1.2751,1.29901,0.01983,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,6142.95,0.92747,0.77132,0.00788,0.7474,0.74485,0.76303,0.40717,1.28096,1.30109,0.02,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,6200.18,0.9277,0.76294,0.00779,0.7623,0.73792,0.76507,0.40766,1.27697,1.30769,0.01998,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,6257.34,0.91745,0.76117,0.00769,0.7508,0.74849,0.76026,0.40401,1.28246,1.32991,0.02009,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,6314.04,0.91639,0.76448,0.00772,0.74375,0.74818,0.75901,0.40472,1.27653,1.32613,0.01995,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,6370.53,0.91459,0.75917,0.00756,0.74631,0.74104,0.75787,0.40254,1.27954,1.32737,0.01995,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,6427.35,0.91132,0.75595,0.00763,0.74601,0.74152,0.75843,0.4022,1.28388,1.34834,0.02003,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,6483.06,0.91215,0.74909,0.00761,0.7504,0.74136,0.76067,0.40304,1.28959,1.34167,0.02018,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,6540.3,0.91037,0.75003,0.00753,0.75923,0.73295,0.75835,0.40124,1.29522,1.34951,0.02025,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,6596.03,0.9136,0.75184,0.00762,0.75877,0.73406,0.75875,0.40027,1.30525,1.30945,0.02049,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,6653.22,0.90834,0.73999,0.00758,0.76025,0.73317,0.75876,0.39952,1.29935,1.33228,0.02033,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,6710.27,0.9114,0.74769,0.00765,0.73739,0.75087,0.757,0.39873,1.29886,1.34795,0.02035,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,6765.83,0.90122,0.74247,0.00763,0.75494,0.73676,0.75924,0.40059,1.30447,1.33836,0.02052,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,6825.67,0.90079,0.7315,0.00751,0.75118,0.73821,0.75634,0.39989,1.30214,1.34354,0.02042,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,6883.67,0.89648,0.71794,0.00751,0.75524,0.73755,0.75534,0.39821,1.30429,1.33615,0.02034,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,6941.3,0.89888,0.73018,0.0075,0.75204,0.74199,0.75808,0.4019,1.30027,1.34166,0.02027,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,7000.53,0.89499,0.72294,0.00751,0.7605,0.72899,0.75575,0.40038,1.29287,1.35849,0.02004,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,7060.54,0.89665,0.72897,0.0075,0.75056,0.74469,0.75797,0.40239,1.29629,1.33991,0.02016,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,7121.56,0.8905,0.72667,0.00733,0.74809,0.74342,0.75792,0.40151,1.29072,1.35091,0.02008,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,7181.99,0.89298,0.72724,0.00753,0.75421,0.73612,0.75767,0.40085,1.28932,1.34605,0.02002,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,7242.32,0.88621,0.72485,0.00733,0.75064,0.73501,0.75681,0.40002,1.28789,1.34847,0.02,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,7300.39,0.88605,0.71257,0.00732,0.74828,0.74231,0.75989,0.40286,1.28784,1.3386,0.01994,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,7359.28,0.88474,0.71171,0.00736,0.74526,0.74675,0.76077,0.40263,1.28908,1.34542,0.02008,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,7418.4,0.87784,0.71239,0.00729,0.75042,0.73903,0.75932,0.40047,1.29547,1.3527,0.02021,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,7478.01,0.87353,0.71036,0.00724,0.74766,0.74167,0.75891,0.40064,1.29538,1.36761,0.02016,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,7536.45,0.87347,0.70856,0.00725,0.75995,0.73137,0.75899,0.39925,1.29588,1.36989,0.02018,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
