epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,4538.17,0.97797,0.83941,0.0083,0.73529,0.7458,0.76297,0.40466,1.25521,1.2993,0.01912,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,4593.69,0.98508,0.83269,0.00841,0.73535,0.75024,0.76377,0.40531,1.26166,1.26328,0.01928,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,4650.6,0.97525,0.82374,0.00831,0.7517,0.74747,0.7722,0.40845,1.25209,1.30106,0.01903,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,4707.33,0.97854,0.83112,0.00847,0.75022,0.74041,0.77309,0.41315,1.24469,1.27402,0.01894,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,4762.8,0.97661,0.82698,0.00835,0.74285,0.75174,0.77026,0.40961,1.26206,1.26608,0.01915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,4819.79,0.9706,0.82827,0.00833,0.74894,0.74183,0.76619,0.40752,1.26078,1.282,0.01934,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,4876.28,0.96851,0.82389,0.00819,0.74462,0.74278,0.77013,0.41371,1.2528,1.27191,0.01914,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,4932.59,0.96492,0.81166,0.00812,0.75373,0.73676,0.77086,0.41229,1.24089,1.28347,0.01879,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,4989.05,0.96765,0.80992,0.00819,0.74575,0.74405,0.76449,0.40756,1.25648,1.30191,0.01921,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,5044.74,0.9578,0.81041,0.00816,0.74225,0.75031,0.76556,0.40845,1.26681,1.30281,0.01971,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
